Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,VNQ
2022-12-20,362.96490478515625,264.14254760742188,165.40542602539062,58.560474395751953,34.968070983886719,89.190040588378906,90.805488586425781,169.08000183105469,70.987167358398438
2022-12-21,368.39215087890625,267.97430419921875,168.25593566894531,59.168251037597656,35.282180786132812,89.414253234863281,91.426788330078125,168.80000305175781,71.595794677734375
2022-12-22,363.13656616210938,261.41827392578125,166.05587768554688,58.685611724853516,34.968070983886719,89.396995544433594,91.401237487792969,166.75999450683594,71.29498291015625
2022-12-23,365.22540283203125,262.0062255859375,166.81156921386719,58.891181945800781,34.921875,88.086387634277344,91.120368957519531,167.25999450683594,71.92962646484375
2022-12-27,363.78515625,258.30194091796875,165.69239807128906,58.980556488037109,35.439239501953125,86.34466552734375,89.945854187011719,168.66999816894531,71.903533935546875
2022-12-28,359.26412963867188,254.89164733886719,163.11933898925781,58.35491943359375,34.921875,85.835952758789062,89.66497802734375,167.91000366210938,70.677772521972656
2022-12-29,365.73098754882812,261.10464477539062,167.2515869140625,59.275505065917969,35.503910064697266,86.810295104980469,90.303306579589844,168.85000610351562,72.225189208984375
2022-12-30,364.76760864257812,260.94790649414062,166.78285217285156,58.667732238769531,35.014259338378906,85.844566345214844,89.733062744140625,169.63999938964844,71.703590393066406
2023-01-03,363.23202514648438,259.18399047851562,165.86460876464844,59.186134338378906,35.309898376464844,87.482833862304688,90.354400634765625,171.05999755859375,71.77313232421875
2023-01-04,366.03616333007812,260.41867065429688,167.93074035644531,59.97265625,36.372333526611328,88.681343078613281,91.009735107421875,172.66999816894531,73.398796081542969
2023-01-05,361.85848999023438,256.34194946289062,166.13241577148438,59.373817443847656,36.261470794677734,89.052085876464844,90.941650390625,170.52000427246094,71.425399780273438
2023-01-06,370.15658569335938,263.41738891601562,169.86289978027344,60.89324951171875,37.019031524658203,90.690345764160156,92.431098937988281,173.71000671386719,73.346656799316406
2023-01-09,369.9468994140625,265.12255859375,170.14988708496094,61.152442932128906,37.296192169189453,91.173202514648438,92.797065734863281,174.10000610351562,73.372734069824219
2023-01-10,372.54122924804688,267.36672973632812,172.66560363769531,61.331192016601562,37.564113616943359,89.664299011230469,92.482177734375,174.74000549316406,73.53790283203125
2023-01-11,377.25299072265625,271.9921875,174.81781005859375,61.795970916748047,37.721172332763672,91.121467590332031,93.273689270019531,174.6199951171875,76.172012329101562
2023-01-12,378.62655639648438,273.46212768554688,177.75442504882812,62.707622528076172,37.90594482421875,92.914932250976562,94.3291015625,176.63999938964844,77.136993408203125
2023-01-13,380.09542846679688,275.34368896484375,178.92140197753906,63.038326263427734,38.155384063720703,92.044044494628906,94.022712707519531,178.75999450683594,76.658851623535156
2023-01-17,379.399169921875,275.90225219726562,178.701416015625,63.234951019287109,37.942897796630859,91.449111938476562,93.682235717773438,177.58999633789062,76.876205444335938
2023-01-18,373.4091796875,272.31558227539062,175.81265258789062,63.011505126953125,37.684219360351562,93.665054321289062,94.780189514160156,177.08000183105469,75.754730224609375
2023-01-19,370.69085693359375,269.64022827148438,174.12910461425781,62.913192749023438,37.970611572265625,93.078750610351562,94.58441162109375,179.88999938964844,75.337448120117188
2023-01-20,377.59640502929688,277.01947021484375,176.99874877929688,63.467342376708984,38.552642822265625,91.569839477539062,94.090797424316406,179.28999328613281,76.232879638671875
2023-01-23,382.1270751953125,283.17367553710938,179.18923950195312,63.726531982421875,38.829803466796875,91.138710021972656,93.818450927734375,179.6300048828125,76.580619812011719
2023-01-24,381.71685791015625,282.59552001953125,178.80662536621094,63.646091461181641,38.857513427734375,92.4493408203125,94.312065124511719,180.27999877929688,76.771881103515625
2023-01-25,381.8599853515625,281.96832275390625,179.30401611328125,64.066177368164062,38.894462585449219,92.673530578613281,94.354644775390625,181.11000061035156,76.806648254394531
2023-01-26,386.0567626953125,287.46603393554688,180.36581420898438,64.119804382324219,39.264015197753906,92.24237060546875,94.320579528808594,179.47000122070312,77.667312622070312
2023-01-27,386.94381713867188,290.3275146484375,181.34147644042969,63.994663238525391,39.079242706298828,92.009574890136719,94.048240661621094,179.22000122070312,78.536651611328125
2023-01-30,382.08892822265625,284.45742797851562,178.81617736816406,63.583530426025391,38.293964385986328,91.673309326171875,93.690757751464844,178.75999450683594,77.536903381347656
2023-01-31,387.70693969726562,288.72036743164062,183.15884399414062,63.949977874755859,38.2108154296875,92.406211853027344,94.3631591796875,179.41000366210938,79.162567138671875
2023-02-01,391.82742309570312,294.89419555664062,186.03813171386719,64.522003173828125,38.681983947753906,93.51702880859375,95.321060180664062,181.66999816894531,79.649421691894531
2023-02-02,397.53118896484375,305.47793579101562,189.70166015625,64.4326171875,38.451019287109375,93.638069152832031,95.4576416015625,177.89999389648438,81.457649230957031
2023-02-03,393.30575561523438,300.04888916015625,188.429443359375,63.833782196044922,37.767364501953125,92.237648010253906,94.373397827148438,173.46000671386719,79.927597045898438
2023-02-06,390.90219116210938,297.51071166992188,185.70327758789062,63.181324005126953,37.213047027587891,91.554725646972656,93.647705078125,173.82000732421875,79.345123291015625
2023-02-07,396.01461791992188,303.67477416992188,187.08071899414062,63.717594146728516,37.360866546630859,90.819931030273438,93.340370178222656,173.97999572753906,79.171249389648438
2023-02-08,391.68429565429688,298.27508544921875,184.34501647949219,63.324325561523438,37.314670562744141,91.252151489257812,93.434257507324219,174.41000366210938,78.797447204589844
2023-02-09,388.28875732421875,295.638916015625,181.67625427246094,63.440528869628906,37.490203857421875,90.3876953125,92.6488037109375,173.02999877929688,77.936790466308594
2023-02-10,389.19485473632812,293.6986083984375,182.03971862792969,63.163448333740234,37.129894256591797,89.376258850097656,91.999984741210938,173.36000061035156,78.206283569335938
2023-02-13,393.76361083984375,298.40249633789062,184.230224609375,63.798030853271484,37.434776306152344,90.12835693359375,92.341438293457031,172.47999572753906,78.901756286621094
2023-02-14,393.58245849609375,300.60751342773438,184.14411926269531,63.914226531982422,37.370105743408203,89.920883178710938,92.110946655273438,172.61000061035156,78.275840759277344
2023-02-15,394.86053466796875,302.91049194335938,186.00941467285156,63.628223419189453,37.055992126464844,89.082374572753906,91.760902404785156,170.88999938964844,78.588790893554688
2023-02-16,389.42376708984375,297.22653198242188,184.230224609375,63.315395355224609,37.065235137939453,87.820236206054688,91.026657104492188,170.75,77.823776245117188
2023-02-17,388.450927734375,295.12936401367188,184.7371826171875,63.476272583007812,36.658733367919922,88.503189086914062,91.38525390625,171.25999450683594,77.519500732421875
2023-02-21,380.658203125,288.1422119140625,179.28485107421875,62.779129028320312,36.196804046630859,86.782928466796875,90.087554931640625,170.6199951171875,75.963394165039062
2023-02-22,380.13360595703125,288.35781860351562,179.77272033691406,62.430549621582031,36.021266937255859,87.578224182128906,90.343704223632812,169.66000366210938,75.276588439941406
2023-02-23,382.15576171875,290.87625122070312,181.05445861816406,62.7523193359375,36.196804046630859,88.434043884277344,91.052291870117188,169.57000732421875,75.841682434082031
2023-02-24,378.0733642578125,286.00579833984375,179.36141967773438,61.706592559814453,35.383804321289062,87.284317016601562,90.369285583496094,168.35000610351562,74.511558532714844
2023-02-27,379.3609619140625,288.05398559570312,179.99275207519531,62.439495086669922,35.568580627441406,87.526321411132812,90.3948974609375,169.00999450683594,74.624603271484375
2023-02-28,377.95883178710938,287.68157958984375,180.0023193359375,61.983669281005859,35.319133758544922,87.923980712890625,90.429046630859375,169.77999877929688,74.520256042480469
2023-03-01,376.5091552734375,285.36883544921875,180.23185729980469,62.314353942871094,36.076698303222656,86.979415893554688,89.865325927734375,170.75999450683594,73.581367492675781
2023-03-02,379.43731689453125,287.73056030273438,180.66230773925781,62.439495086669922,36.206043243408203,86.208152770996094,89.942413330078125,170.66000366210938,74.4420166015625
2023-03-03,385.52261352539062,293.67904663085938,183.17803955078125,63.351139068603516,36.529396057128906,88.296607971191406,90.961952209472656,172.49000549316406,75.572189331054688
2023-03-06,385.78970336914062,294.01220703125,180.49971008300781,63.190254211425781,36.400051116943359,87.612037658691406,90.713485717773438,171.6199951171875,75.276588439941406
2023-03-07,379.87606811523438,290.40594482421875,178.40486145019531,62.135597229003906,35.790306091308594,88.149322509765625,90.456459045410156,168.6199951171875,73.520515441894531
2023-03-08,380.49603271484375,291.85629272460938,178.490966796875,62.475246429443359,35.938121795654297,88.235969543457031,90.310844421386719,168.53999328613281,74.363800048828125
2023-03-09,373.47601318359375,286.79962158203125,173.5264892578125,62.019412994384766,35.143608093261719,88.45263671875,90.225143432617188,170.19999694824219,72.659873962402344
2023-03-10,368.08688354492188,282.77188110351562,168.52377319335938,61.358020782470703,34.958831787109375,91.503021240234375,91.518821716308594,173.8699951171875,70.251785278320312
2023-03-13,367.56231689453125,284.86898803710938,165.77848815917969,60.937942504882812,35.014259338378906,91.71099853515625,91.595970153808594,177.86000061035156,71.173294067382812
2023-03-14,373.63812255859375,291.41522216796875,168.8489990234375,61.751277923583984,35.032737731933594,90.203132629394531,91.321807861328125,176.83000183105469,71.860084533691406
2023-03-15,371.30130004882812,292.94400024414062,166.06549072265625,59.838588714599609,34.432231903076172,91.944976806640625,92.1956787109375,178.21000671386719,71.807907104492188
2023-03-16,377.8157958984375,300.66629028320312,168.33247375488281,60.768119812011719,34.958831787109375,91.2257080078125,92.058586120605469,178.57000732421875,71.651420593261719
2023-03-17,373.39810180664062,299.24526977539062,163.78887939453125,60.044155120849609,34.746341705322266,92.594894409179688,92.521263122558594,183.77000427246094,70.025764465332031
2023-03-20,376.98855590820312,300.30728149414062,165.91241455078125,60.982635498046875,34.875686645507812,91.780326843261719,92.247077941894531,183.83999633789062,70.825553894042969
2023-03-21,381.9385986328125,304.59637451171875,168.97334289550781,61.903217315673828,35.189796447753906,90.991714477539062,92.692626953125,180.3699951171875,70.512596130371094
2023-03-22,375.42794799804688,300.45449829101562,164.18107604980469,61.688713073730469,35.328376770019531,92.2049560546875,93.232376098632812,183.44000244140625,67.87847900390625
2023-03-23,376.44290161132812,304.01730346679688,163.45237731933594,61.697647094726562,35.818019866943359,92.2049560546875,93.497970581054688,185.74000549316406,67.452476501464844
2023-03-24,378.91314697265625,305.13623046875,164.93089294433594,61.509952545166016,35.725627899169922,92.594894409179688,93.789253234863281,183.64999389648438,69.182273864746094
2023-03-27,379.62161254882812,303.045654296875,166.7646484375,62.090919494628906,35.531623840332031,90.419769287109375,92.666885375976562,181.94999694824219,69.103240966796875
2023-03-28,378.76943969726562,301.43597412109375,166.52459716796875,62.117725372314453,36.039749145507812,90.584434509277344,92.512702941894531,183.44000244140625,68.936424255371094
2023-03-29,384.27481079101562,306.93234252929688,168.41595458984375,62.868492126464844,36.141372680664062,90.402442932128906,92.941055297851562,182.52999877929688,70.4642333984375
2023-03-30,386.52484130859375,309.83758544921875,168.18551635742188,63.601398468017578,36.501674652099609,90.818397521972656,93.069595336914062,184.17999267578125,71.386199951171875
2023-03-31,391.97274780273438,314.99038696289062,171.27696228027344,63.923164367675781,36.455482482910156,92.178932189941406,93.909194946289062,183.22000122070312,72.914024353027344
2023-04-03,393.46630859375,314.22482299804688,171.353759765625,64.4326171875,36.529396057128906,92.612464904785156,94.476417541503906,184.53999328613281,72.334487915039062
2023-04-04,391.283447265625,313.164794921875,168.34872436523438,64.441551208496094,36.529396057128906,93.072921752929688,94.596763610839844,187.97999572753906,72.237899780273438
2023-04-05,390.2589111328125,310.07315063476562,166.69744873046875,63.994663238525391,36.242996215820312,94.045967102050781,94.906135559082031,187.83000183105469,71.851570129394531
2023-04-06,391.78125,312.1636962890625,166.94705200195312,64.298545837402344,36.390811920166016,94.289215087890625,94.820152282714844,186.49000549316406,72.343284606933594
2023-04-10,392.18341064453125,311.98709106445312,168.73277282714844,64.253868103027344,36.427768707275391,92.768844604492188,94.38189697265625,185.11000061035156,72.676956176757812
2023-04-11,392.28875732421875,309.98477172851562,170.06727600097656,64.468368530273438,36.649494171142578,92.959999084472656,94.356109619140625,186.27999877929688,72.984268188476562
2023-04-12,390.68978881835938,307.24642944335938,168.81916809082031,64.879508972167969,36.390811920166016,92.864387512207031,94.158432006835938,187.19000244140625,72.633041381835938
2023-04-13,395.87918090820312,313.26296997070312,171.05618286132812,65.710723876953125,36.889698028564453,92.134628295898438,94.321708679199219,189.72000122070312,72.413520812988281
2023-04-14,394.91213989257812,312.674072265625,169.46244812011719,65.442581176757812,36.695686340332031,91.291900634765625,94.012336730957031,186.36000061035156,71.289588928222656
2023-04-17,396.32925415039062,312.9390869140625,171.64179992675781,65.326393127441406,36.852741241455078,90.205917358398438,93.419326782226562,185.52999877929688,72.773536682128906
2023-04-18,396.58767700195312,312.95870971679688,170.91215515136719,65.683906555175781,36.806545257568359,90.527389526367188,93.728721618652344,186.25,72.606704711914062
2023-04-19,396.52072143554688,312.81149291992188,171.13296508789062,65.478347778320312,36.437004089355469,90.440513610839844,93.264625549316406,185.36000061035156,73.036949157714844
2023-04-20,394.35684204101562,310.42648315429688,170.24967956542969,65.478347778320312,36.381572723388672,91.213706970214844,93.617012023925781,186.08999633789062,72.316940307617188
2023-04-21,394.66326904296875,310.7503662109375,170.47047424316406,65.809036254882812,36.039749145507812,90.701156616210938,93.677169799804688,184.25,72.325729370117188
2023-04-24,395.074951171875,310.10260009765625,170.35528564453125,65.978858947753906,35.956600189208984,91.578590393066406,94.08966064453125,184.80999755859375,72.053520202636719
2023-04-25,388.8035888671875,304.25283813476562,166.150146484375,65.058265686035156,35.282180786132812,92.925216674804688,94.502212524414062,185.75,71.342300415039062
2023-04-26,387.15679931640625,306.09808349609375,164.54685974121094,65.013565063476562,35.485431671142578,91.934829711914062,94.08966064453125,184.74000549316406,70.657424926757812
2023-04-27,394.86428833007812,314.42117309570312,166.74543762207031,65.826911926269531,35.965839385986328,91.022575378417969,93.745925903320312,184.75,72.255470275878906
2023-04-28,398.23455810546875,316.59024047851562,168.20477294921875,65.80010986328125,36.150615692138672,92.490875244140625,94.476417541503906,184.80000305175781,73.142318725585938
2023-05-01,397.83242797851562,316.22702026367188,168.30073547363281,65.7017822265625,36.030509948730469,89.82391357421875,92.951789855957031,183.97000122070312,72.597915649414062
2023-05-02,393.36102294921875,313.46905517578125,164.84446716308594,65.040397644042969,35.679443359375,92.062309265136719,94.072853088378906,187.52000427246094,71.368644714355469
2023-05-03,390.66107177734375,311.41778564453125,165.44937133789062,65.210205078125,35.624008178710938,92.576210021972656,94.228057861328125,189.11000061035156,71.087646484375
2023-05-04,387.89398193359375,310.31854248046875,163.59638977050781,65.076141357421875,35.910408020019531,91.66168212890625,93.969337463378906,190.44000244140625,71.675956726074219
2023-05-05,395.074951171875,316.91415405273438,167.48466491699219,66.032478332519531,36.390811920166016,91.356803894042969,93.598564147949219,187.46000671386719,72.8701171875
2023-05-08,395.1802978515625,317.69931030273438,167.10066223144531,66.05035400390625,36.409286499023438,90.076499938964844,92.925941467285156,187.69000244140625,72.448646545410156
2023-05-09,393.44720458984375,315.687255859375,166.60140991210938,65.782218933105469,36.187564849853516,89.754219055175781,92.89141845703125,189.02000427246094,72.141334533691406
2023-05-10,395.28558349609375,319.1224365234375,167.4462890625,65.648147583007812,36.169086456298828,90.625213623046875,93.624420166015625,188.75,72.834976196289062
2023-05-11,394.59622192382812,320.16293334960938,166.15977478027344,65.487281799316406,36.039749145507812,91.583290100097656,93.986587524414062,187.1300048828125,72.035957336425781
2023-05-12,394.07916259765625,319.01449584960938,165.82377624511719,65.37109375,35.614772796630859,90.816825866699219,93.408836364746094,186.80999755859375,72.027183532714844
2023-05-15,395.43878173828125,320.741943359375,167.84950256347656,65.871597290039062,36.270713806152344,89.876182556152344,92.908699035644531,187.21000671386719,71.904258728027344
2023-05-16,392.796142578125,321.10513305664062,165.40130615234375,65.245956420898438,36.012027740478516,89.606185913085938,92.443016052246094,184.8699951171875,70.104225158691406
2023-05-17,397.5643310546875,324.99179077148438,169.08798217773438,65.549842834472656,36.178325653076172,89.344894409179688,92.434410095214844,184.22999572753906,71.052536010742188
2023-05-18,401.39410400390625,331.02798461914062,170.11528015136719,65.451522827148438,35.98431396484375,88.682899475097656,92.046333312988281,181.83999633789062,70.7100830078125
2023-05-19,400.81008911132812,330.28207397460938,169.07841491699219,65.835861206054688,36.012027740478516,88.055801391601562,91.934242248535156,183.63999938964844,70.595954895019531
2023-05-22,400.97280883789062,331.39117431640625,171.14256286621094,65.853736877441406,36.307666778564453,87.74224853515625,91.899765014648438,183.21000671386719,71.026199340820312
2023-05-23,396.47271728515625,327.1903076171875,170.33612060546875,64.888450622558594,35.744106292724609,87.994842529296875,92.089469909667969,183.42999267578125,70.358863830566406
2023-05-24,393.6004638671875,325.51202392578125,168.53117370605469,63.9410400390625,35.4761962890625,87.55938720703125,91.727279663085938,181.94999694824219,68.848609924316406
2023-05-25,397.00894165039062,333.4326171875,167.21588134765625,63.851665496826172,35.40228271484375,87.341621398925781,91.425430297851562,180.19999694824219,68.839820861816406
2023-05-26,402.15054321289062,341.95196533203125,169.11680603027344,64.477310180664062,36.030509948730469,88.047103881835938,91.813522338867188,180.91999816894531,69.630073547363281
2023-05-30,402.30368041992188,343.50274658203125,168.49278259277344,63.824844360351562,35.614772796630859,88.926803588867188,92.503402709960938,182.03999328613281,69.893486022949219
2023-05-31,400.0728759765625,341.54953002929688,166.83183288574219,63.163448333740234,35.282180786132812,89.701980590820312,92.805198669433594,182.32000732421875,70.244720458984375
2023-06-01,403.87393188476562,345.49526977539062,168.63679504394531,64.101913452148438,35.910408020019531,90.053909301757812,93.089813232421875,183.75999450683594,70.253509521484375
2023-06-02,409.7144775390625,348.08636474609375,174.75244140625,64.933135986328125,36.529396057128906,89.067092895507812,92.838951110839844,181.05000305175781,71.965721130371094
2023-06-05,408.92935180664062,348.33175659179688,172.40985107421875,64.557746887207031,36.520153045654297,88.901161193847656,92.639976501464844,182.13999938964844,71.465217590332031
2023-06-06,409.8197021484375,348.27279663085938,176.95098876953125,65.094024658203125,36.843509674072266,89.425125122070312,92.821670532226562,182.33999633789062,72.150100708007812
2023-06-07,408.40267944335938,342.36422729492188,180.26185607910156,64.521522521972656,36.685218811035156,88.097724914550781,91.991111755371094,180.14999389648438,73.475967407226562
2023-06-08,410.8729248046875,346.61407470703125,179.58792114257812,65.204154968261719,36.945926666259766,89.128189086914062,92.605392456054688,182.52999877929688,73.019386291503906
2023-06-09,411.61016845703125,347.93911743164062,178.13420104980469,65.094924926757812,37.113525390625,89.005973815917969,92.363121032714844,182.03999328613281,72.597915649414062
2023-06-12,415.34420776367188,353.81826782226562,178.87551879882812,65.377082824707031,37.188007354736328,89.2679443359375,92.657272338867188,181.8800048828125,72.615463256835938
2023-06-13,418.08255004882812,356.53707885742188,180.92610168457031,65.995994567871094,37.560455322265625,88.385917663574219,92.241989135742188,180.53999328613281,73.080856323242188
2023-06-14,418.58047485351562,359.12811279296875,178.98136901855469,66.241729736328125,37.83978271484375,89.093299865722656,92.527503967285156,180.63999938964844,73.353042602539062
2023-06-15,423.76980590820312,363.407470703125,180.45436096191406,66.942558288574219,38.193595886230469,89.949111938476562,93.332084655761719,181.91000366210938,73.739402770996094
2023-06-16,422.32644653320312,361.12054443359375,179.01026916503906,66.796928405761719,38.063243865966797,89.59979248046875,93.167724609375,181.6300048828125,73.686721801757812
2023-06-20,420.13534545898438,360.60357666015625,178.23048400878906,65.914070129394531,37.318363189697266,90.219818115234375,93.505111694335938,179.75,72.81744384765625
2023-06-21,417.982666015625,355.68939208984375,177.81649780273438,66.014190673828125,37.141452789306641,90.438148498535156,93.401298522949219,179.49000549316406,72.378402709960938
2023-06-22,419.49139404296875,359.88616943359375,176.49757385253906,65.6046142578125,37.011100769042969,89.346549987792969,92.916824340820312,177.71000671386719,71.342300415039062
2023-06-23,416.32009887695312,356.318359375,173.84043884277344,64.585235595703125,36.471065521240234,90.237312316894531,93.176368713378906,178.19999694824219,70.358863830566406
2023-06-26,414.61917114257812,351.54180908203125,174.01370239257812,64.667152404785156,36.592109680175781,90.333366394042969,93.280158996582031,178.50999450683594,71.9832763671875
2023-06-27,419.16470336914062,357.58627319335938,176.52642822265625,65.2314453125,36.964550018310547,90.097572326660156,93.176368713378906,177.69000244140625,72.8701171875
2023-06-28,419.3760986328125,358.28411865234375,177.39288330078125,65.276954650878906,36.741085052490234,90.4818115234375,93.582962036132812,177.27999877929688,72.975486755371094
2023-06-29,421.02911376953125,357.56661987304688,179.43388366699219,65.185951232910156,36.545551300048828,88.8487548828125,92.873565673828125,177.08999633789062,73.790641784667969
2023-06-30,425.9974365234375,363.08035278320312,180.29074096679688,65.986885070800781,36.834197998046875,89.896720886230469,93.557029724121094,178.27000427246094,74.199119567871094
2023-07-03,426.48760986328125,363.93536376953125,180.65657043457031,65.914070129394531,37.243877410888672,89.387100219726562,93.294891357421875,178.47000122070312,74.92724609375
2023-07-05,425.85330200195312,363.92559814453125,178.85624694824219,65.176841735839844,37.020412445068359,88.5377197265625,92.626571655273438,177.83999633789062,75.095970153808594
2023-07-06,422.51864624023438,361.1539306640625,175.96803283691406,64.048248291015625,36.266223907470703,87.2855224609375,91.689208984375,177.30999755859375,74.518783569335938
2023-07-07,421.45187377929688,359.954833984375,177.82614135742188,64.530632019042969,36.675907135009766,86.760116577148438,91.6024169921875,178.63999938964844,74.350059509277344
2023-07-10,422.51864624023438,360.07281494140625,180.86836242675781,64.712646484375,36.703838348388672,86.873947143554688,92.079788208007812,178.77999877929688,74.669731140136719
2023-07-11,425.20947265625,361.85183715820312,182.7264404296875,65.295166015625,37.076278686523438,87.320533752441406,92.513771057128906,179.44999694824219,75.735298156738281
2023-07-12,428.63070678710938,366.42202758789062,184.71928405761719,66.542091369628906,37.904949188232422,88.292495727539062,93.329620361328125,181.8800048828125,76.143775939941406
2023-07-13,432.03262329101562,372.6434326171875,186.21150207519531,67.606979370117188,38.398433685302734,89.220695495605469,93.9892578125,182.00999450683594,76.632164001464844
2023-07-14,431.76358032226562,372.5648193359375,184.39193725585938,67.224716186523438,38.184284210205078,88.695335388183594,93.260185241699219,181.42999267578125,76.481201171875
2023-07-17,433.26272583007812,376.0439453125,186.36558532714844,67.142799377441406,38.230838775634766,88.739097595214844,93.416412353515625,181.55999755859375,75.98394775390625
2023-07-18,436.48211669921875,379.12026977539062,188.66648864746094,67.579673767089844,37.951511383056641,89.14190673828125,93.6507568359375,183.63999938964844,75.56658935546875
2023-07-19,437.45272827148438,379.03179931640625,189.46556091308594,67.543258666992188,37.877021789550781,90.148910522460938,94.180213928222656,183.66999816894531,76.419044494628906
2023-07-20,434.55047607421875,370.29434204101562,187.80967712402344,67.197410583496094,37.597694396972656,89.0543212890625,93.546585083007812,182.74000549316406,76.170417785644531
2023-07-21,434.55047607421875,369.18377685546875,187.2127685546875,67.333938598632812,37.541828155517578,89.080635070800781,93.711540222167969,182.17999267578125,76.525604248046875
2023-07-24,436.49169921875,369.77346801757812,187.67485046386719,67.170097351074219,38.053932189941406,88.756607055664062,93.598686218261719,181.39999389648438,77.15606689453125
2023-07-25,437.68341064453125,372.27975463867188,187.65560913085938,67.242912292480469,38.370506286621094,88.590240478515625,93.451126098632812,182.41000366210938,76.605514526367188
2023-07-26,437.750732421875,371.04135131835938,189.13822937011719,67.424949645996094,38.593967437744141,88.677787780761719,93.885093688964844,183.30000305175781,76.951828002929688
2023-07-27,434.84841918945312,370.15679931640625,186.69288635253906,67.270225524902344,38.119102478027344,86.952789306640625,92.739410400390625,180.41999816894531,75.282432556152344
2023-07-28,439.105712890625,376.89907836914062,189.10934448242188,67.752601623535156,39.040889739990234,87.399314880371094,93.346969604492188,181.86000061035156,75.220283508300781
2023-07-31,439.94180297851562,377.0955810546875,191.30433654785156,67.770805358886719,39.059516906738281,87.6094970703125,93.607368469238281,182.35000610351562,75.708663940429688
2023-08-01,438.68292236328125,376.22088623046875,190.42828369140625,66.924362182617188,38.566028594970703,86.173812866210938,92.67462158203125,180.46000671386719,75.584342956542969
2023-08-02,432.5804443359375,367.96505737304688,187.83853149414062,65.67742919921875,37.644248962402344,85.251899719238281,92.1085205078125,179.60000610351562,75.149223327636719
2023-08-03,431.34072875976562,367.37530517578125,187.30900573730469,65.495399475097656,37.793216705322266,83.285011291503906,91.281135559082031,179.53999328613281,74.332305908203125
2023-08-04,429.38986206054688,365.65536499023438,186.93357849121094,65.67742919921875,37.746669769287109,84.760162353515625,92.230453491210938,180.19000244140625,73.728485107421875
2023-08-07,433.1378173828125,368.75137329101562,187.05876159667969,66.232635498046875,37.690799713134766,83.925971984863281,92.003974914550781,179.77999877929688,74.6519775390625
2023-08-08,431.25421142578125,365.61614990234375,185.8841552734375,65.8321533203125,37.234569549560547,84.900657653808594,92.369789123535156,178.63999938964844,74.172470092773438
2023-08-09,428.3712158203125,361.59628295898438,184.43045043945312,65.813957214355469,37.327678680419922,85.339698791503906,92.456871032714844,177.78999328613281,74.163589477539062
2023-08-10,428.52499389648438,362.26455688476562,183.61215209960938,66.096115112304688,37.383544921875,83.934776306152344,91.8037109375,177.60000610351562,73.879440307617188
2023-08-11,428.27505493164062,359.954833984375,183.87205505371094,65.650123596191406,36.834197998046875,83.741615295410156,91.490165710449219,177.60000610351562,73.994895935058594
2023-08-14,430.63922119140625,363.99441528320312,183.55438232421875,65.358871459960938,36.657283782958984,83.557212829589844,91.455337524414062,177.05999755859375,73.506492614746094
2023-08-15,425.62277221679688,360.1318359375,181.12826538085938,64.548828125,36.238292694091797,83.047927856445312,90.976295471191406,176.58999633789062,72.6806640625
2023-08-16,422.49935913085938,356.318359375,178.91401672363281,64.020927429199219,35.912403106689453,82.398155212402344,90.566986083984375,175.57000732421875,71.7838134765625
2023-08-17,419.27999877929688,352.42630004882812,176.80563354492188,63.565841674804688,35.996204376220703,82.046913146972656,90.323104858398438,175.30000305175781,71.206626892089844
2023-08-18,419.48184204101562,351.98410034179688,177.76837158203125,63.565841674804688,35.754123687744141,82.336685180664062,90.66278076171875,175.33000183105469,71.428634643554688
2023-08-21,422.21112060546875,357.655029296875,177.5084228515625,63.802494049072266,35.837924957275391,81.239097595214844,90.122825622558594,175.80999755859375,70.771530151367188
2023-08-22,421.06747436523438,357.14401245117188,176.97891235351562,63.684169769287109,35.763431549072266,81.862518310546875,90.401504516601562,176.10000610351562,70.975761413574219
2023-08-23,425.75723266601562,362.775634765625,178.86589050292969,64.375900268554688,36.331405639648438,83.890876770019531,91.673057556152344,177.88999938964844,72.094596862792969
2023-08-24,419.85662841796875,355.02102661132812,176.39167785644531,63.4930419921875,36.191738128662109,83.337661743164062,91.3594970703125,177.85000610351562,71.819343566894531
2023-08-25,422.81658935546875,357.77294921875,177.14260864257812,63.920822143554688,36.228984832763672,83.609886169433594,91.411781311035156,177.6199951171875,71.87261962890625
2023-08-28,425.49774169921875,360.46603393554688,178.72145080566406,64.594337463378906,36.582798004150391,83.69769287109375,91.699180603027344,178.1300048828125,72.547477722167969
2023-08-29,431.64825439453125,368.33847045898438,181.21495056152344,65.395278930664062,37.048347473144531,84.566970825195312,92.430747985839844,179.8699951171875,73.426582336425781
2023-08-30,433.42608642578125,370.39266967773438,181.89848327636719,65.358871459960938,36.92730712890625,84.479164123535156,92.300094604492188,180.32000732421875,73.692977905273438
2023-08-31,432.79183959960938,371.50323486328125,181.58079528808594,65.104026794433594,36.471065521240234,84.856735229492188,92.456871032714844,180.02000427246094,73.151290893554688
2023-09-01,433.59909057617188,371.11007690429688,183.7373046875,65.067626953125,36.899368286132812,83.534797668457031,91.798751831054688,180.11000061035156,73.275619506835938
2023-09-05,431.72515869140625,371.58187866210938,179.86714172363281,64.503334045410156,36.601421356201172,82.363471984863281,91.143226623535156,178.63999938964844,72.42315673828125
2023-09-06,428.82290649414062,368.30899047851562,179.19320678710938,64.366798400878906,36.396575927734375,82.566047668457031,91.055801391601562,177.83000183105469,72.272201538085938
